Cluster,Stylisation,Indicator,Dimension,Lag,Year,FE,N_author,Impact,SE,L.bound,U.bound,n.obs,p,BIC
MKTG,Concepts,LC,Integration,y_5,2013,1,0,0.1411336984936,0.0312098576664728,0.0734223944271673,0.213116220229963,628,2.33540153294689e-05,5910.70881442993
MKTG,Concepts,LC,Integration,y_5,2018,1,0,0.0414538069327632,0.0359471529005466,-0.0293967530720628,0.117476204007871,698,0.25850734152601,6966.8055275261
FINAC,Concepts,LC,Integration,y_5,2013,1,0,0.178208956782068,0.106945469342679,-0.0445891447111118,0.452962710395148,568,0.125165196342863,5678.10995851321
FINAC,Concepts,LC,Integration,y_5,2018,1,0,0.0625917790946895,0.0670395145808708,-0.0682437526759046,0.211799000266728,754,0.3651474981813,7762.05712398944
MGMT,Concepts,LC,Integration,y_5,2013,1,0,0.0485932493878323,0.0299543686694288,-0.0111968240637575,0.111998655971784,1629,0.113180170956763,15654.5398315942
MGMT,Concepts,LC,Integration,y_5,2018,1,0,0.0704467117157213,0.0388631941462833,-0.00806174037559471,0.155168833851489,1551,0.0798280995774502,15426.098187452
,Concepts,LC,Integration,y_5,2013,1,0,0.0903816086249323,0.0225906424120488,0.0431561624449619,0.139745030735247,2825,0.000128014825942888,27282.5056841863
,Concepts,LC,Integration,y_5,2018,1,0,0.0587553087176975,0.0252608205574522,0.00761251154748077,0.112493930842863,3003,0.0238101314659704,30190.562160151
MKTG,Concepts,LC,Integration,y_5,2013,1,1,0.147375893601579,0.0334793681517719,0.0745039869142401,0.225189908321014,628,4.01986257892407e-05,5912.32467372105
MKTG,Concepts,LC,Integration,y_5,2018,1,1,0.0359397731330757,0.0357807697607275,-0.0342207706784747,0.111197239469447,698,0.323733233046572,6954.53982315234
FINAC,Concepts,LC,Integration,y_5,2013,1,1,0.163151292241259,0.103817638465889,-0.0509994296446079,0.425627097500958,568,0.145460608151454,5667.26118891651
FINAC,Concepts,LC,Integration,y_5,2018,1,1,0.104821795742793,0.0739446846615606,-0.0442365823571598,0.277126931012617,754,0.177629606124376,7716.95584941591
MGMT,Concepts,LC,Integration,y_5,2013,1,1,0.045294796942281,0.03006533562772,-0.0145215572353188,0.108741871054314,1629,0.140637093335508,15644.7213177711
MGMT,Concepts,LC,Integration,y_5,2018,1,1,0.0646224473662294,0.0378548781358459,-0.0115072502464553,0.146615345149116,1551,0.0980831946933207,15423.6920220204
,Concepts,LC,Integration,y_5,2013,1,1,0.0902286587682275,0.0229879684331957,0.0421979147967189,0.14047294810737,2825,0.000171316551184434,27255.1168033456
,Concepts,LC,Integration,y_5,2018,1,1,0.0541751449328198,0.0246756093742651,0.00440497581572519,0.106411520205387,3003,0.0325096553519125,30136.992148724
MKTG,Concepts,LWBR,Integration,y_3,2013,1,0,0.0960242816919605,0.0535444579180316,-0.0131683939232945,0.21729910013138,628,0.0868236209690999,5100.09426552087
MKTG,Concepts,LWBR,Integration,y_3,2018,1,0,0.0132125769975533,0.0366831046571652,-0.057077808819567,0.0887427783419066,698,0.72047590662783,6096.12097823386
FINAC,Concepts,LWBR,Integration,y_3,2013,1,0,0.0487411905444553,0.084334166618979,-0.111038499058044,0.237239277043129,568,0.572543457445195,4982.72903417694
FINAC,Concepts,LWBR,Integration,y_3,2018,1,0,0.0611299171421169,0.0529280706425499,-0.0434314376967459,0.177120747458841,754,0.262272318897187,6862.75528993761
MGMT,Concepts,LWBR,Integration,y_3,2013,1,0,0.0498476377210775,0.0316696329019747,-0.0133365625412716,0.117078043620756,1629,0.12453458126276,13415.7713724547
MGMT,Concepts,LWBR,Integration,y_3,2018,1,0,0.0985331377361265,0.0401411425922113,0.0154182381977299,0.188451230545445,1551,0.0192252847488692,13266.5008745832
,Concepts,LWBR,Integration,y_3,2013,1,0,0.0624263769386784,0.0250228908753832,0.0115778729123923,0.115830858543109,2825,0.0155206244462164,23533.9665052209
,Concepts,LWBR,Integration,y_3,2018,1,0,0.0666693516546741,0.0283488452546105,0.00901874864216978,0.12761383997127,3003,0.0228057858600798,26264.2898089858
MKTG,Concepts,LWBR,Integration,y_3,2013,1,1,0.101496976331039,0.0564521186387693,-0.0138767943576428,0.230369168805925,628,0.0868179740884856,5102.0378781635
MKTG,Concepts,LWBR,Integration,y_3,2018,1,1,0.0140373021900855,0.0349804720533386,-0.0531558519423818,0.0859988439938835,698,0.690262215578633,6088.57912503785
FINAC,Concepts,LWBR,Integration,y_3,2013,1,1,0.0454271602038605,0.0847123419903509,-0.114504206068735,0.234244086513125,568,0.599980528354084,4975.91435645682
FINAC,Concepts,LWBR,Integration,y_3,2018,1,1,0.0982177950081045,0.0500067721874918,-0.00431346312288328,0.211307254444993,754,0.060996636502001,6819.74813150676
MGMT,Concepts,LWBR,Integration,y_3,2013,1,1,0.0494902174376679,0.0313625586347996,-0.013078667444958,0.116025847415691,1629,0.1235121828516,13404.8959253836
MGMT,Concepts,LWBR,Integration,y_3,2018,1,1,0.096006181210208,0.0391850771143906,0.0149826192186533,0.18349765454674,1551,0.0193104417575646,13267.8019183757
,Concepts,LWBR,Integration,y_3,2013,1,1,0.0639611115168546,0.025047694015831,0.0129899080295559,0.117497062751736,2825,0.0133149841965775,23507.9784791692
,Concepts,LWBR,Integration,y_3,2018,1,1,0.0664577409930343,0.0273230205266425,0.010848925340329,0.125125708513814,3003,0.018528323981404,26222.6134227474
MKTG,Concepts,LWBR,Integration,y_5,2013,1,0,0.12101792485742,0.0537991362344282,0.00883153450640251,0.245679922630988,628,0.0337202722900527,5916.45670953704
MKTG,Concepts,LWBR,Integration,y_5,2018,1,0,-0.00626790042491499,0.0404591684745784,-0.0820259339369207,0.0757422483197359,698,0.876500696176333,6968.49516380882
FINAC,Concepts,LWBR,Integration,y_5,2013,1,0,0.0859725445762134,0.0816331066828017,-0.0745933431855356,0.274397972922494,568,0.312339774915081,5682.06152872465
FINAC,Concepts,LWBR,Integration,y_5,2018,1,0,0.0638847068205495,0.0545387195499488,-0.0439708734419524,0.183908144599738,754,0.256178852387639,7761.74108387922
MGMT,Concepts,LWBR,Integration,y_5,2013,1,0,0.0448639807557194,0.0367842904773684,-0.0278150059593779,0.122976331637424,1629,0.23283683295958,15654.8848851312
MGMT,Concepts,LWBR,Integration,y_5,2018,1,0,0.0993923108614172,0.0395588049500551,0.0173729335511847,0.188023991322744,1551,0.0166040498399977,15417.5691416541
,Concepts,LWBR,Integration,y_5,2013,1,0,0.0707629134064971,0.0272010851226306,0.0151721970908505,0.129397771148931,2825,0.0119521462609796,27289.7272907208
,Concepts,LWBR,Integration,y_5,2018,1,0,0.0619683861247002,0.0296761424258196,0.00196190580152611,0.125568593574551,3003,0.0427637847025939,30189.3068818694
MKTG,Concepts,LWBR,Integration,y_5,2013,1,1,0.125635654253202,0.0562193031941074,0.0081934768958829,0.25675840516957,628,0.0352816027848924,5918.7039753453
MKTG,Concepts,LWBR,Integration,y_5,2018,1,1,-0.00541526189097141,0.0389348495509115,-0.0784892907834653,0.073453397107472,698,0.889084156949768,6955.868397451
FINAC,Concepts,LWBR,Integration,y_5,2013,1,1,0.0792315595296078,0.0823280041600242,-0.0815893471627356,0.26821346800198,568,0.354360535405658,5670.64065972341
FINAC,Concepts,LWBR,Integration,y_5,2018,1,1,0.106438111189424,0.0478570326892048,0.00737494837894337,0.215242939942468,754,0.0345578015102934,7716.02723782067
MGMT,Concepts,LWBR,Integration,y_5,2013,1,1,0.0444670224576091,0.0366093332231664,-0.0278510501376319,0.122164829942891,1629,0.234673733635276,15644.6730769666
MGMT,Concepts,LWBR,Integration,y_5,2018,1,1,0.0959231052711094,0.0382482885843613,0.0167708362064083,0.181237118432903,1551,0.0166294034782238,15414.9969780009
,Concepts,LWBR,Integration,y_5,2013,1,1,0.0718823140625375,0.0272635302266494,0.0161091125463047,0.130716850202151,2825,0.0108927101889595,27261.9878829186
,Concepts,LWBR,Integration,y_5,2018,1,1,0.0615629823486079,0.0283196327876041,0.00424586166739416,0.122151465600069,3003,0.0348951488259182,30134.3520736898
MKTG,Concepts,HEL,Nonconformity,y_3,2013,1,0,-0.0484747528215298,0.0368747328928257,-0.114818178387445,0.0228410411418771,628,0.177816146706409,5104.80519657517
MKTG,Concepts,HEL,Nonconformity,y_3,2018,1,0,0.0215118244055836,0.0247694590835872,-0.0268952413600246,0.0723268981428218,698,0.390190288031395,6095.91489721478
FINAC,Concepts,HEL,Nonconformity,y_3,2013,1,0,-0.0103736591091879,0.0553816294375493,-0.112168973567722,0.103093117302362,568,0.85064884933294,4983.39574802731
FINAC,Concepts,HEL,Nonconformity,y_3,2018,1,0,-0.036105664041381,0.0345855791106487,-0.0992793283641091,0.0314987988514659,754,0.287662256609632,6863.47157975272
MGMT,Concepts,HEL,Nonconformity,y_3,2013,1,0,-0.0498176387607266,0.0297242701247169,-0.103592215149869,0.00718281887878369,1629,0.0855817061118552,13415.2259590675
MGMT,Concepts,HEL,Nonconformity,y_3,2018,1,0,-0.0820215863748534,0.0282007989510452,-0.131383839204054,-0.0298541451156551,1551,0.00240762639694575,13268.1428367629
,Concepts,HEL,Nonconformity,y_3,2013,1,0,-0.0431354706901211,0.0211474792701423,-0.0819851875750205,-0.00264166213958728,2825,0.0370651760483401,23538.3735965312
,Concepts,HEL,Nonconformity,y_3,2018,1,0,-0.0482169714365436,0.0202731203055601,-0.0852941739577072,-0.0096368606495133,3003,0.0147842703526451,26269.1722856588
MKTG,Concepts,HEL,Nonconformity,y_3,2013,1,1,-0.051058485727313,0.0383931626063301,-0.119845067219024,0.0231039604185517,628,0.172241228289963,5107.29956553166
MKTG,Concepts,HEL,Nonconformity,y_3,2018,1,1,0.0203275822324274,0.0333138363394289,-0.0441652003965353,0.0891718689214556,698,0.545800183770306,6088.43091831997
FINAC,Concepts,HEL,Nonconformity,y_3,2013,1,1,-0.0102668341151158,0.056970768741403,-0.114834420945097,0.106653673427305,568,0.856254705066353,4976.49728890665
FINAC,Concepts,HEL,Nonconformity,y_3,2018,1,1,-0.0509757350677227,0.0329295896157798,-0.11029178775674,0.0122948659307178,754,0.112089233213145,6822.10176493095
MGMT,Concepts,HEL,Nonconformity,y_3,2013,1,1,-0.0495408160919686,0.0305388306704449,-0.10476145717733,0.0090859777180774,1629,0.0961553286908865,13404.371202303
MGMT,Concepts,HEL,Nonconformity,y_3,2018,1,1,-0.0822119754060948,0.0269193810691814,-0.129380143626454,-0.0324883450319877,1551,0.00143816653098576,13268.5666445347
,Concepts,HEL,Nonconformity,y_3,2013,1,1,-0.0438362703060083,0.0216653088309033,-0.0835880975769151,-0.00236010077459858,2825,0.0385435258668358,23512.7454874726
,Concepts,HEL,Nonconformity,y_3,2018,1,1,-0.0500853571182593,0.0197143978946947,-0.0860895222308388,-0.0126627818473699,3003,0.00915057534009512,26226.8537138041
MKTG,Concepts,HEL,Nonconformity,y_5,2013,1,0,-0.0561838866629479,0.0409015329830378,-0.128892125575318,0.0225930472537341,628,0.157439737163664,5924.00516994386
MKTG,Concepts,HEL,Nonconformity,y_5,2018,1,0,0.0454174124147406,0.0264187583270111,-0.00733652678718688,0.100974898011211,698,0.0927165264033903,6967.04282354925
FINAC,Concepts,HEL,Nonconformity,y_5,2013,1,0,-0.017805977594109,0.0508485173515708,-0.110973001128682,0.0851246349937911,568,0.723839514112007,5684.04733076066
FINAC,Concepts,HEL,Nonconformity,y_5,2018,1,0,-0.0437643129366654,0.0307147326135772,-0.0996310285982798,0.0155688592754859,754,0.145120906995344,7762.11577822147
MGMT,Concepts,HEL,Nonconformity,y_5,2013,1,0,-0.0469664879833325,0.0318300463689037,-0.104605571626906,0.0143829872575032,1629,0.130708336776717,15654.1343419674
MGMT,Concepts,HEL,Nonconformity,y_5,2018,1,0,-0.0730486785673492,0.0271939995887354,-0.121160934759671,-0.0223025053275614,1551,0.0052810093032969,15422.5593621877
,Concepts,HEL,Nonconformity,y_5,2013,1,0,-0.0444442813610206,0.0223376985306587,-0.0853769703267113,-0.00167970650179372,2825,0.0418284146275507,27296.3926730487
,Concepts,HEL,Nonconformity,y_5,2018,1,0,-0.0397096830231064,0.0209887649928138,-0.0784118527557384,0.00061778749761876,3003,0.0535401034556187,30194.9595247677
MKTG,Concepts,HEL,Nonconformity,y_5,2013,1,1,-0.058876579260434,0.0426324754072509,-0.134319265487951,0.0231408159542619,628,0.15463434544103,5926.79535530957
MKTG,Concepts,HEL,Nonconformity,y_5,2018,1,1,0.041453018815697,0.0340284629387002,-0.0257406037993408,0.113280913307136,698,0.232628744482922,6954.61803862243
FINAC,Concepts,HEL,Nonconformity,y_5,2013,1,1,-0.0159470527325295,0.0548161567482325,-0.116190085379464,0.0956656935010289,568,0.769320789619467,5672.37496376894
FINAC,Concepts,HEL,Nonconformity,y_5,2018,1,1,-0.0595199084701641,0.0300667140929226,-0.113340700891109,-0.0024321591699199,754,0.0412553399548927,7718.19724809676
MGMT,Concepts,HEL,Nonconformity,y_5,2013,1,1,-0.0459831687274351,0.0324612700170208,-0.104789940569885,0.0166866477469434,1629,0.147014511953154,15644.0576746955
MGMT,Concepts,HEL,Nonconformity,y_5,2018,1,1,-0.0736292496237412,0.0251859271795724,-0.11824783654713,-0.0267528646687105,1551,0.00239226190283654,15418.7628803342
,Concepts,HEL,Nonconformity,y_5,2013,1,1,-0.0446487291832793,0.0228977217506408,-0.0865758082942976,-0.000797155430293128,2825,0.046065612571418,27269.0839523294
,Concepts,HEL,Nonconformity,y_5,2018,1,1,-0.0426485215499089,0.0199171009749001,-0.079300419606995,-0.00453755730033734,3003,0.0286474214446169,30139.1800011288
MKTG,Concepts,HZ,Nonconformity,y_3,2013,1,0,-0.0210508135107514,0.0322290598377537,-0.0809762722107059,0.0427821184043267,628,0.509166983625208,5106.25138659095
MKTG,Concepts,HZ,Nonconformity,y_3,2018,1,0,0.0389234139835906,0.0257254287375259,-0.0121613612627344,0.0926499711562667,698,0.137721678846258,6095.11710473345
FINAC,Concepts,HZ,Nonconformity,y_3,2013,1,0,0.0331175018201246,0.0681365387452613,-0.0960346330062672,0.18072197402498,568,0.632528345381241,4982.97534835163
FINAC,Concepts,HZ,Nonconformity,y_3,2018,1,0,-0.0568269454372769,0.0386617964786141,-0.125655859109855,0.0174202230571663,754,0.130212655997768,6862.04351555106
MGMT,Concepts,HZ,Nonconformity,y_3,2013,1,0,-0.0423808738362361,0.0301775606124953,-0.0973786011497468,0.0159679262675987,1629,0.151283769612879,13416.4328876596
MGMT,Concepts,HZ,Nonconformity,y_3,2018,1,0,-0.0704888492882633,0.026021727259331,-0.116706835340278,-0.0218525243198288,1551,0.00496870839344851,13272.1410652216
,Concepts,HZ,Nonconformity,y_3,2013,1,0,-0.0249788272518949,0.0219392454863768,-0.0660162354211543,0.0178616838546086,2825,0.248907717880498,23542.0417823551
,Concepts,HZ,Nonconformity,y_3,2018,1,0,-0.0422186723198819,0.0204469381972632,-0.0798430712285407,-0.00305584518341207,3003,0.0348889226852453,26271.2707445243
MKTG,Concepts,HZ,Nonconformity,y_3,2013,1,1,-0.0230077029051015,0.03334176455488,-0.0848114495975532,0.0429697226467995,628,0.485102928972848,5108.88917138865
MKTG,Concepts,HZ,Nonconformity,y_3,2018,1,1,0.0377977629871382,0.0333476610264082,-0.0278637234769711,0.107894256053508,698,0.265901845982914,6087.64262509616
FINAC,Concepts,HZ,Nonconformity,y_3,2013,1,1,0.0258048886830118,0.0700621062734504,-0.105814153380195,0.176797500904059,568,0.716124962450931,4976.25176300344
FINAC,Concepts,HZ,Nonconformity,y_3,2018,1,1,-0.0741266801820811,0.0349439440185097,-0.135415927819035,-0.00849271697983989,754,0.0275215170996691,6819.87824537264
MGMT,Concepts,HZ,Nonconformity,y_3,2013,1,1,-0.0430215011495075,0.0309536870396044,-0.0993535239629555,0.0168338761417348,1629,0.155418539421619,13405.4196991851
MGMT,Concepts,HZ,Nonconformity,y_3,2018,1,1,-0.070465014181574,0.024918929172222,-0.11477288240216,-0.0239394244890343,1551,0.00336415595563801,13272.6668171777
,Concepts,HZ,Nonconformity,y_3,2013,1,1,-0.0267456143420149,0.0224363688590459,-0.0686165906724061,0.0170077002835429,2825,0.226933228473106,23516.3383332362
,Concepts,HZ,Nonconformity,y_3,2018,1,1,-0.0440398345358732,0.0202211706215425,-0.0811862111890093,-0.00539168100992571,3003,0.0259258387343584,26229.1098376342
MKTG,Concepts,HZ,Nonconformity,y_5,2013,1,0,-0.0217515733417771,0.0361254258357993,-0.0886207428886267,0.0500238806097204,628,0.542685145664844,5925.97246828211
MKTG,Concepts,HZ,Nonconformity,y_5,2018,1,0,0.0558904508136435,0.0278832414766928,-0.000265673626140162,0.115200923592685,698,0.0511243361160909,6966.31376994282
FINAC,Concepts,HZ,Nonconformity,y_5,2013,1,0,0.0449381203928518,0.0672878904152179,-0.0841696813181679,0.192246700264004,568,0.513577357731991,5683.32357110711
FINAC,Concepts,HZ,Nonconformity,y_5,2018,1,0,-0.0545336144557903,0.0367948568788645,-0.120316889315231,0.0161689764603878,754,0.127497973404179,7761.37458962943
MGMT,Concepts,HZ,Nonconformity,y_5,2013,1,0,-0.0398614520430278,0.0327443829716298,-0.0995453670370358,0.0237784309460478,1629,0.214133361219735,15655.2039172472
MGMT,Concepts,HZ,Nonconformity,y_5,2018,1,0,-0.0582686890694646,0.0253928455648769,-0.103990569026274,-0.0102136971670445,1551,0.0180661505710599,15426.6687164689
,Concepts,HZ,Nonconformity,y_5,2013,1,0,-0.0215397498650677,0.0233603441443167,-0.0653288748972547,0.0243008855000972,2825,0.351264066831652,27300.7964097165
,Concepts,HZ,Nonconformity,y_5,2018,1,0,-0.0313445700276267,0.0207599982513815,-0.0699669656370326,0.00888173575216489,3003,0.125023888447255,30197.0436954276
MKTG,Concepts,HZ,Nonconformity,y_5,2013,1,1,-0.0239562918408293,0.0374379074248648,-0.0930109129257685,0.0503558794849481,628,0.517189752472659,5928.93363114311
MKTG,Concepts,HZ,Nonconformity,y_5,2018,1,1,0.0521972001685611,0.0334781099579292,-0.0146273065687832,0.123553509675008,698,0.128557360235405,6953.897714995
FINAC,Concepts,HZ,Nonconformity,y_5,2013,1,1,0.0380859041955954,0.0709927053894826,-0.0967578547308888,0.193060299648131,568,0.598532229347733,5671.84633022607
FINAC,Concepts,HZ,Nonconformity,y_5,2018,1,1,-0.0732974670154711,0.0323608689848473,-0.130249417113916,-0.012616258571199,754,0.0186574336090046,7716.88106454728
MGMT,Concepts,HZ,Nonconformity,y_5,2013,1,1,-0.0399681490980143,0.0333804241759179,-0.100767130382791,0.0249415761888581,1629,0.221730979965977,15644.9397153872
MGMT,Concepts,HZ,Nonconformity,y_5,2018,1,1,-0.0588389779979102,0.0234293421245155,-0.10108041942258,-0.0146125543655018,1551,0.00964644472634257,15422.9556311663
,Concepts,HZ,Nonconformity,y_5,2013,1,1,-0.0229970683465953,0.0238904706229565,-0.0676901740565452,0.0238385372517145,2825,0.330133278994402,27273.3687137061
,Concepts,HZ,Nonconformity,y_5,2018,1,1,-0.0345303019390516,0.019827794206248,-0.0713304651830464,0.00372813248108517,3003,0.0763467573304621,30141.4446323904
MKTG,Topics,k,Variety,y_3,2013,1,0,-0.00458038321935772,0.0452996475390536,-0.0891495750889533,0.0878407544998268,628,0.919276375529268,5106.57400525232
MKTG,Topics,k,Variety,y_3,2018,1,0,0.0334358775006154,0.0430966778291354,-0.0502712696920347,0.124520801386258,697,0.445376372118405,6088.18124716581
FINAC,Topics,k,Variety,y_3,2013,1,0,-0.00785756292419648,0.0371218461493353,-0.0774798659112317,0.0670191132673936,568,0.831712692308896,4983.41639094514
FINAC,Topics,k,Variety,y_3,2018,1,0,0.0384589930001626,0.0426815824276665,-0.044878276600534,0.129067692340495,754,0.376603159698894,6863.33035163437
MGMT,Topics,k,Variety,y_3,2013,1,0,-0.0323539493961507,0.02688144612178,-0.0820162362139022,0.0199950327960337,1628,0.221148494747133,13409.7713500771
MGMT,Topics,k,Variety,y_3,2018,1,0,-0.0515353775117595,0.034939852233371,-0.114312979410486,0.015691908314289,1550,0.129939825376647,13268.8791730556
,Topics,k,Variety,y_3,2013,1,0,-0.0223783056871635,0.0206627547590055,-0.0611792894254136,0.0180263030266525,2824,0.273372846904382,23534.526700038
,Topics,k,Variety,y_3,2018,1,0,-0.00969627466272593,0.0248120798739568,-0.056703263098388,0.0396531971881215,3001,0.694544468447295,26262.0868298951
MKTG,Topics,k,Variety,y_3,2013,1,1,-0.00481180329366471,0.0440286113900076,-0.0870899365849122,0.0848818372739157,628,0.912764772558101,5109.27877191681
